timestamp,idx,n_total,method,aggregation,score,param.dim,param.attr_mode,param.weights_vec,raw.params
"2025-09-29 15:23:24,775",123,528,fastrp,set2set,0.3657,128,none,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 15:23:37,059",124,528,fastrp,mil_attention,0.4964,128,none,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 15:23:50,511",125,528,fastrp,mean_pool,0.4974,128,none,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:24:03,344",126,528,fastrp,global_attention,0.4964,128,none,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:24:15,641",127,528,fastrp,set2set,0.4901,128,none,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:24:28,059",128,528,fastrp,mil_attention,0.5028,128,none,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:24:41,715",129,528,fastrp,mean_pool,0.4944,128,none,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:24:53,899",130,528,fastrp,global_attention,0.4811,128,none,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:25:06,258",131,528,fastrp,set2set,0.5108,128,none,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:25:19,221",132,528,fastrp,mil_attention,0.4764,128,none,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:25:32,256",133,528,fastrp,mean_pool,0.4927,128,none,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:25:44,581",134,528,fastrp,global_attention,0.5245,128,none,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:25:57,512",135,528,fastrp,set2set,0.5649,128,none,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:26:09,923",136,528,fastrp,mil_attention,0.467,128,none,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:26:22,993",137,528,fastrp,mean_pool,0.4903,128,none,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:26:35,709",138,528,fastrp,global_attention,0.4427,128,none,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:26:48,497",139,528,fastrp,set2set,0.558,128,none,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:27:00,710",140,528,fastrp,mil_attention,0.516,128,none,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 128, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:27:13,795",141,528,fastrp,mean_pool,0.5036,128,none,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:27:26,440",142,528,fastrp,global_attention,0.5251,128,none,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:27:38,653",143,528,fastrp,set2set,0.4659,128,none,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:27:50,853",144,528,fastrp,mil_attention,0.4597,128,none,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:28:04,317",145,528,fastrp,mean_pool,0.5021,128,none,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:28:16,428",146,528,fastrp,global_attention,0.5229,128,none,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:28:28,585",147,528,fastrp,set2set,0.5424,128,none,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:28:41,332",148,528,fastrp,mil_attention,0.4999,128,none,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:28:54,793",149,528,fastrp,mean_pool,0.5028,128,none,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:29:06,884",150,528,fastrp,global_attention,0.5027,128,none,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:29:19,536",151,528,fastrp,set2set,0.4606,128,none,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:29:32,229",152,528,fastrp,mil_attention,0.5054,128,none,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:29:45,220",153,528,fastrp,mean_pool,0.501,128,none,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:29:57,428",154,528,fastrp,global_attention,0.5285,128,none,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:30:10,132",155,528,fastrp,set2set,0.459,128,none,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:30:22,288",156,528,fastrp,mil_attention,0.4818,128,none,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:30:35,238",157,528,fastrp,mean_pool,0.5028,128,none,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 15:30:47,958",158,528,fastrp,global_attention,0.5101,128,none,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 15:31:00,141",159,528,fastrp,set2set,0.4893,128,none,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 15:31:12,320",160,528,fastrp,mil_attention,0.4808,128,none,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 15:31:25,803",161,528,fastrp,mean_pool,0.502,128,none,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 15:31:38,014",162,528,fastrp,global_attention,0.481,128,none,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 15:31:50,236",163,528,fastrp,set2set,0.4249,128,none,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 15:32:03,083",164,528,fastrp,mil_attention,0.4819,128,none,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 15:32:16,564",165,528,fastrp,mean_pool,0.5035,128,none,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 15:32:28,903",166,528,fastrp,global_attention,0.4983,128,none,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 15:32:41,185",167,528,fastrp,set2set,0.5415,128,none,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 15:32:54,106",168,528,fastrp,mil_attention,0.4998,128,none,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 15:33:07,310",169,528,fastrp,mean_pool,0.5028,128,none,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 15:33:19,506",170,528,fastrp,global_attention,0.4822,128,none,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 15:33:32,374",171,528,fastrp,set2set,0.519,128,none,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 15:33:44,709",172,528,fastrp,mil_attention,0.481,128,none,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 15:33:57,687",173,528,fastrp,mean_pool,0.5049,128,none,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 15:34:10,404",174,528,fastrp,global_attention,0.4938,128,none,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 15:34:22,660",175,528,fastrp,set2set,0.4762,128,none,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 15:34:34,765",176,528,fastrp,mil_attention,0.4863,128,none,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'none', 'dim': 128, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 15:35:24,259",181,528,fastrp,mean_pool,0.6132,256,none,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:35:44,051",182,528,fastrp,global_attention,0.617,256,none,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:36:04,084",183,528,fastrp,set2set,0.5103,256,none,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:36:24,385",184,528,fastrp,mil_attention,0.5825,256,none,"[1,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:36:45,047",185,528,fastrp,mean_pool,0.6114,256,none,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 15:37:05,023",186,528,fastrp,global_attention,0.6145,256,none,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 15:37:25,458",187,528,fastrp,set2set,0.5993,256,none,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 15:37:45,886",188,528,fastrp,mil_attention,0.5963,256,none,"[1,2,4,8,16,16,8,4,2,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 16, 8, 4, 2, 1]}"
"2025-09-29 15:38:06,550",189,528,fastrp,mean_pool,0.6103,256,none,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 15:38:26,516",190,528,fastrp,global_attention,0.5666,256,none,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 15:38:46,409",191,528,fastrp,set2set,0.6522,256,none,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 15:39:06,699",192,528,fastrp,mil_attention,0.6036,256,none,"[1,2,4,8,16,32,64,128,256,512]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 2, 4, 8, 16, 32, 64, 128, 256, 512]}"
"2025-09-29 15:39:27,779",193,528,fastrp,mean_pool,0.6133,256,none,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 15:39:47,756",194,528,fastrp,global_attention,0.6233,256,none,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 15:40:07,776",195,528,fastrp,set2set,0.5645,256,none,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 15:40:28,259",196,528,fastrp,mil_attention,0.6272,256,none,"[1,1,1,1,1,1,1,1,1,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}"
"2025-09-29 15:40:49,865",197,528,fastrp,mean_pool,0.6143,256,none,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 15:41:09,909",198,528,fastrp,global_attention,0.6021,256,none,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 15:41:29,962",199,528,fastrp,set2set,0.6326,256,none,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 15:41:50,217",200,528,fastrp,mil_attention,0.5717,256,none,"[1,1,1,1,1,1,1,1,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 1, 0, 0]}"
"2025-09-29 15:42:11,414",201,528,fastrp,mean_pool,0.6153,256,none,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 15:42:31,843",202,528,fastrp,global_attention,0.6076,256,none,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 15:42:52,031",203,528,fastrp,set2set,0.555,256,none,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 15:43:12,431",204,528,fastrp,mil_attention,0.6038,256,none,"[1,1,1,1,1,1,1,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 1, 0, 0, 0]}"
"2025-09-29 15:43:33,474",205,528,fastrp,mean_pool,0.6156,256,none,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 15:43:53,437",206,528,fastrp,global_attention,0.575,256,none,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 15:44:13,981",207,528,fastrp,set2set,0.5851,256,none,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 15:44:34,056",208,528,fastrp,mil_attention,0.6428,256,none,"[1,1,1,1,1,1,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]}"
"2025-09-29 15:44:54,935",209,528,fastrp,mean_pool,0.6147,256,none,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 15:45:15,513",210,528,fastrp,global_attention,0.601,256,none,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 15:45:35,672",211,528,fastrp,set2set,0.457,256,none,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 15:45:56,255",212,528,fastrp,mil_attention,0.6345,256,none,"[1,1,1,1,1,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 1, 0, 0, 0, 0, 0]}"
"2025-09-29 15:46:17,012",213,528,fastrp,mean_pool,0.6167,256,none,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:46:37,233",214,528,fastrp,global_attention,0.6363,256,none,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:46:57,303",215,528,fastrp,set2set,0.6314,256,none,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:47:17,767",216,528,fastrp,mil_attention,0.6325,256,none,"[1,1,1,1,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:47:38,976",217,528,fastrp,mean_pool,0.6185,256,none,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:47:58,875",218,528,fastrp,global_attention,0.6208,256,none,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:48:18,931",219,528,fastrp,set2set,0.5777,256,none,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:48:39,643",220,528,fastrp,mil_attention,0.6007,256,none,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:49:00,395",221,528,fastrp,mean_pool,0.6202,256,none,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:49:20,968",222,528,fastrp,global_attention,0.6531,256,none,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:49:41,291",223,528,fastrp,set2set,0.5525,256,none,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:50:01,210",224,528,fastrp,mil_attention,0.5959,256,none,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:50:22,461",225,528,fastrp,mean_pool,0.6179,256,none,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:50:42,576",226,528,fastrp,global_attention,0.64,256,none,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:51:03,177",227,528,fastrp,set2set,0.4576,256,none,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:51:23,260",228,528,fastrp,mil_attention,0.5948,256,none,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'none', 'dim': 256, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 15:51:44,107",229,528,fastrp,mean_pool,0.6122,256,none,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:52:04,123",230,528,fastrp,global_attention,0.5951,256,none,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:52:24,861",231,528,fastrp,set2set,0.562,256,none,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:52:45,437",232,528,fastrp,mil_attention,0.6074,256,none,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:53:06,550",233,528,fastrp,mean_pool,0.6119,256,none,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:53:26,559",234,528,fastrp,global_attention,0.5817,256,none,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:53:47,157",235,528,fastrp,set2set,0.5499,256,none,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:54:07,445",236,528,fastrp,mil_attention,0.6175,256,none,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:54:28,692",237,528,fastrp,mean_pool,0.612,256,none,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:54:48,660",238,528,fastrp,global_attention,0.5901,256,none,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:55:09,032",239,528,fastrp,set2set,0.5973,256,none,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:55:29,602",240,528,fastrp,mil_attention,0.5727,256,none,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:55:50,371",241,528,fastrp,mean_pool,0.6097,256,none,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 15:56:11,303",242,528,fastrp,global_attention,0.6073,256,none,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'none', 'dim': 256, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
