imageID,moran_I,responder,is_tumor_dominant
Mel38_001,0.3338504946031754,0,False
Mel38_002,0.3246954238372206,0,False
Mel38_003,0.40975419868331264,0,False
Mel38_004,0.4434749282695427,0,False
Mel38_005,0.32521093379111965,0,False
Mel38_006,0.3327061247831776,0,False
Mel38_007,0.2895805838000186,0,False
Mel38_008,0.3384196285277279,0,False
Mel38_009,0.39661349157788095,0,False
Mel38_010,0.2634264636633382,0,False
Mel38_011,0.7000960379766716,0,False
Mel38_012,0.2920085571930595,0,False
Mel38_013,0.8671429645178531,0,False
Mel38_014,0.8617788913250142,0,False
Mel38_015,0.979701091594384,0,False
Mel38_016,0.9543924990969553,0,False
Mel38_017,0.9558149199726221,0,False
Mel38_018,0.9535834073382761,0,False
Mel38_019,0.9792860621300791,0,False
Mel38_020,0.9846599946077237,0,False
Mel38_021,0.9697487452115439,0,False
Mel38_022,1.0,0,False
Mel38_023,-0.6722488242041333,0,True
Mel39_001,0.708067860886581,0,False
Mel39_002,0.6965626722965002,0,False
Mel39_003,0.6716118260952083,0,False
Mel39_004,-0.6923924516740816,0,True
Mel39_005,-0.6354789360911774,0,True
Mel39_006,-0.6101849806318027,0,True
Mel39_007,-0.7102563220581344,0,True
Mel39_008,0.5877762892318394,0,False
Mel39_009,-0.5545182971395695,0,True
Mel39_010,0.5740369328034303,0,False
Mel39_011,0.5230756461936783,0,False
Mel39_012,0.47188870920517423,0,False
Mel39_013,-0.5697832546079523,0,True
Mel39_014,-0.7528975974234167,0,True
Mel39_015,-0.4796700872557377,0,True
Mel39_016,-0.6034162850643812,0,True
Mel39_017,-0.5181514270384224,0,True
Mel39_018,-0.5423719836955412,0,True
Mel39_019,-0.5563709052956576,0,True
Mel39_020,0.5819098969936012,0,False
Mel39_021,-0.6204018594755829,0,True
Mel39_022,-0.6024764139629502,0,True
Mel39_023,-0.7124921551586597,0,True
Mel39_024,-0.7210397791787166,0,True
Mel39_025,-0.76781781415975,0,True
Mel39_026,-0.5340881200428231,0,True
Mel39_027,-0.5404924688153723,0,True
Mel39_028,-0.5775903197438994,0,True
Mel39_029,-0.4863254088947362,0,True
Mel39_030,-0.6070691019260963,0,True
Mel40_001,0.43644985500099653,1,False
Mel40_002,-0.426977296475312,1,True
Mel40_003,0.5666541509491858,1,False
Mel40_004,0.5411884233815716,1,False
Mel40_005,0.5933991137189656,1,False
Mel40_006,0.5645695616371088,1,False
Mel40_007,0.5748302054675728,1,False
Mel40_008,-0.514286744668922,1,True
Mel40_009,0.4928384365199264,1,False
Mel40_010,0.35603125528272306,1,False
Mel40_011,0.3020296234307327,1,False
Mel40_012,0.41911768873261734,1,False
Mel40_013,0.28184342724621436,1,False
Mel40_014,0.41380269300519223,1,False
Mel40_015,-0.8533090623533611,1,True
Mel40_016,-0.9349366899099089,1,True
Mel40_017,-0.8436278247512325,1,True
Mel40_018,-0.9475435606373451,1,True
Mel40_019,-0.8710089252730778,1,True
Mel40_020,-0.8527466315580954,1,True
Mel40_021,-0.653452778841423,1,True
Mel40_022,-0.6300933874362945,1,True
Mel40_023,0.9713338439318174,1,False
Mel40_024,0.9073389104222701,1,False
Mel40_025,0.6781681495638903,1,False
Mel40_026,0.8878502511187853,1,False
Mel40_027,0.835926551806176,1,False
Mel40_028,0.9487944293647994,1,False
Mel40_029,0.8421133599042006,1,False
Mel40_030,0.49113951920157295,1,False
Mel40_031,0.5219707615468189,1,False
Mel40_032,0.6258971139078522,1,False
Mel40_033,-0.7656694775208317,1,True
Mel40_034,-0.7897417033441079,1,True
Mel40_035,-0.6315549942412328,1,True
Mel40_036,-0.6346898903009147,1,True
Mel40_037,-0.6968050560252996,1,True
Mel40_038,-0.7338372106177825,1,True
Mel40_039,-0.5879170935596112,1,True
Mel40_040,-0.6827466227745063,1,True
Mel41_001,0.25042212577379397,0,False
Mel41_002,0.19095187903463784,0,False
Mel41_003,0.3318073862042026,0,False
Mel41_004,0.312827512455749,0,False
Mel41_005,0.08854135954945441,0,False
Mel41_006,0.3905215556564525,0,False
Mel41_007,0.37512300289036493,0,False
Mel41_008,0.4255894776502527,0,False
Mel41_009,0.16243788271399662,0,False
Mel41_010,0.20186006299424586,0,False
Mel41_011,0.19466684726378247,0,False
Mel41_012,0.20032166309336685,0,False
Mel41_013,0.18734847715795222,0,False
Mel41_014,0.22643768197371805,0,False
Mel41_015,0.29940958041662913,0,False
Mel41_016,0.14382439333396058,0,False
Mel41_017,0.12969835656439932,0,False
Mel41_018,0.13874009418566724,0,False
Mel41_019,0.31958144182116555,0,False
Mel41_020,0.3523616718266661,0,False
Mel41_021,-0.509646411859334,0,True
Mel41_022,-0.590622271464887,0,True
Mel41_023,-0.8027047942184198,0,True
Mel41_024,-0.6817154211682421,0,True
Mel41_025,-0.6825839373602889,0,True
Mel41_026,-0.5429357249781832,0,True
Mel41_027,-0.6827277741181944,0,True
Mel41_028,-0.6828838747065349,0,True
Mel41_029,-0.39639627101718056,0,True
Mel41_030,-0.5974250267110953,0,True
Mel41_031,-0.709182502471235,0,True
Mel41_032,-0.5437089155910705,0,True
Mel41_033,0.24976494887879042,0,False
Mel42_001,0.4464498588791863,1,False
Mel42_002,0.3991341569483553,1,False
Mel42_003,-0.511478410307113,1,True
Mel42_006,0.841911056396937,1,False
Mel42_008,0.9416549966832995,1,False
Mel42_009,-0.6484028082375991,1,True
Mel42_010,-0.6678615197048268,1,True
Mel42_011,-0.8724163591663014,1,True
Mel42_012,-0.7440066173254952,1,True
Mel42_013,-0.6635078960182446,1,True
Mel42_014,-0.8662008036532418,1,True
Mel42_015,-0.8688847842289753,1,True
Mel42_016,-0.5502545940845175,1,True
Mel42_017,-0.30555931082554866,1,True
Mel42_018,-0.5828072033533561,1,True
Mel43_001,0.26756500327289223,0,False
Mel43_002,0.39562370398209024,0,False
Mel43_003,0.634297766856625,0,False
Mel43_004,0.6373689337171512,0,False
Mel43_005,0.5514616334731515,0,False
Mel43_006,0.5513376345406332,0,False
Mel43_007,0.4498114946940527,0,False
Mel43_008,0.3631138241622963,0,False
Mel43_009,0.6025539878844598,0,False
Mel43_010,0.42797406638362345,0,False
Mel43_011,0.7623935053537694,0,False
Mel43_012,-0.6031105339681283,0,True
Mel43_013,-0.6422540857874746,0,True
Mel43_014,-0.6638422655078572,0,True
Mel43_015,-0.5849256254965989,0,True
Mel43_016,-0.5130622779933223,0,True
Mel43_017,-0.5527216926572203,0,True
Mel43_018,-0.5936262916031678,0,True
Mel43_019,0.42643809677339173,0,False
Mel43_022,1.0,0,False
Mel43_023,0.9328183942381019,0,False
Mel43_024,1.0,0,False
Mel43_025,1.0,0,False
Mel43_026,0.9308647799066379,0,False
Mel43_027,0.8461042338661783,0,False
Mel43_028,1.0,0,False
Mel43_029,0.9874068528052541,0,False
Mel43_030,1.0,0,False
Mel43_031,0.6543972658051029,0,False
Mel43_032,0.8895212457918185,0,False
Mel43_033,0.29581844515894473,0,False
Mel44_001,0.23053983718393622,1,False
Mel44_002,0.45432980783560684,1,False
Mel44_003,0.3743378473730411,1,False
Mel44_004,0.4177850370401678,1,False
Mel44_005,0.40438174109542135,1,False
Mel44_006,0.43588558328372706,1,False
Mel44_007,0.4349667052186008,1,False
Mel44_008,0.43598488558314263,1,False
Mel44_009,0.2377023040625782,1,False
Mel44_010,0.43897678294394715,1,False
Mel44_011,-0.5103861824251605,1,True
Mel44_013,-0.4680763660354913,1,True
Mel44_014,-0.4760895074958009,1,True
Mel44_015,-0.43710394723746515,1,True
Mel44_016,-0.5387429659928179,1,True
Mel44_017,-0.5204457693420175,1,True
Mel44_018,0.38495912697799384,1,False
Mel44_019,-0.5106295306653152,1,True
Mel44_020,-0.48146685746444184,1,True
Mel44_021,0.7449193719281215,1,False
Mel44_022,0.7966079012560503,1,False
Mel44_023,0.48292507218070946,1,False
Mel44_024,0.6212993326460473,1,False
Mel44_025,0.9051598482101118,1,False
Mel44_026,0.5141086183653204,1,False
Mel44_027,0.9249223870222381,1,False
Mel44_028,0.7171216949569745,1,False
Mel44_029,0.8519397831185334,1,False
Mel44_030,0.7560480718976261,1,False
Mel44_031,-0.7036196855619732,1,True
Mel44_032,-0.5891253436469213,1,True
Mel44_033,-0.6867341353371537,1,True
Mel44_034,-0.5462531837908648,1,True
Mel44_035,-0.5326233645275542,1,True
Mel44_036,-0.6312440906979773,1,True
Mel44_037,-0.4425463120170665,1,True
Mel44_038,-0.6851524927122352,1,True
Mel44_039,-0.516394422208492,1,True
Mel44_040,-0.47625310969911083,1,True
Mel45_001,-0.7500339869958645,1,True
Mel45_002,-0.736602530154983,1,True
Mel45_003,-0.5984478863397863,1,True
Mel45_004,0.5235662503071585,1,False
Mel45_005,0.659083005819928,1,False
Mel45_006,0.4631289589577312,1,False
Mel45_007,-0.8316104688859527,1,True
Mel45_008,-0.8034098984115393,1,True
Mel45_009,-0.7729542981595953,1,True
Mel45_010,-0.7867904208755987,1,True
Mel45_011,0.9435171332442132,1,False
Mel45_012,0.9562902708896678,1,False
Mel45_013,0.96836227402254,1,False
Mel45_014,0.9099220820891557,1,False
Mel45_015,0.9351402296143279,1,False
Mel45_016,0.9571167165131416,1,False
Mel45_017,0.9142184713437803,1,False
Mel45_018,0.9353238211874384,1,False
Mel45_019,0.9454084799796636,1,False
Mel45_020,0.9704665159720726,1,False
Mel45_021,0.9611680481468672,1,False
Mel45_022,0.9830715347459117,1,False
Mel45_023,0.9389526506613075,1,False
Mel45_024,0.9507194474920642,1,False
Mel45_025,0.9249674119122318,1,False
Mel45_026,0.9632731075478475,1,False
Mel45_027,1.0,1,False
Mel45_028,1.0,1,False
Mel46_001,0.06575948106113283,1,False
Mel46_002,0.17684327420568302,1,False
Mel46_003,0.10761725583022208,1,False
Mel46_004,0.10983092788342419,1,False
Mel46_005,0.07983030868160401,1,False
Mel46_006,0.2640223942495803,1,False
Mel46_007,0.10126449484375577,1,False
Mel46_008,0.10786752784214593,1,False
Mel46_009,0.32494191995405675,1,False
Mel46_010,0.23913394959301315,1,False
Mel46_011,0.08891906450349896,1,False
Mel46_012,0.08705720679942475,1,False
Mel46_013,0.22313961928077652,1,False
Mel46_014,-0.3885312536305414,1,True
Mel46_015,-0.3804055699603788,1,True
Mel46_016,-0.2969976858061153,1,True
Mel46_017,-0.35575508310966564,1,True
Mel46_018,-0.5010361431450644,1,True
Mel46_019,-0.4265747345277824,1,True
Mel46_020,-0.27927908829994164,1,True
Mel46_021,-0.7071153910674213,1,True
Mel46_022,-0.3579738140412084,1,True
Mel46_023,-0.4913826225942344,1,True
Mel46_024,-0.4757797540507246,1,True
Mel46_025,-0.41444149002894803,1,True
Mel46_026,-0.46398616807429316,1,True
Mel46_027,-0.41464761931263694,1,True
Mel46_028,-0.40431917024151853,1,True
Mel46_029,0.9228912117525511,1,False
Mel46_030,0.9694478801465772,1,False
Mel46_031,0.9865211789436424,1,False
Mel46_032,0.9562107406932892,1,False
Mel46_033,0.3791914401044306,1,False
Mel46_034,0.9914517522039406,1,False
Mel46_035,0.9185078878455117,1,False
Mel47_001,-0.37637301599112216,0,True
Mel47_002,-0.5408745448703397,0,True
Mel47_003,-0.4100348321003444,0,True
Mel47_004,-0.42604468839636944,0,True
Mel47_005,-0.5669421628483575,0,True
Mel47_006,-0.5752465455634304,0,True
Mel47_007,-0.5077299975309433,0,True
Mel47_008,-0.4247205548904506,0,True
Mel47_009,-0.5386336479320464,0,True
Mel47_010,-0.5065968616116598,0,True
Mel47_011,-0.44393978119977884,0,True
Mel47_012,-0.6347075953347483,0,True
Mel47_013,-0.5134350328131267,0,True
Mel47_014,-0.42364380466219353,0,True
Mel47_015,-0.6632190424036253,0,True
Mel47_016,0.30829512173093143,0,False
Mel47_017,0.220426474176608,0,False
Mel47_018,0.2726877546097779,0,False
Mel47_019,0.2160289403550858,0,False
Mel47_020,0.4687356575128423,0,False
Mel47_021,0.24143699480349368,0,False
Mel47_022,0.32610239526347773,0,False
Mel47_023,-1.0,0,True
Mel47_024,-1.0,0,True
Mel47_025,0.2903470825637521,0,False
Mel47_026,0.37458207985363146,0,False
Mel47_027,0.30436541199622835,0,False
Mel47_028,0.5683898372405911,0,False
Mel47_029,0.7538805395366723,0,False
Mel47_030,0.8885489729669958,0,False
Mel48_001,0.42948852242091773,0,False
Mel48_002,0.39712368955040434,0,False
Mel48_003,0.2583808922751253,0,False
Mel48_004,0.314838742713314,0,False
Mel48_005,0.27408446399202036,0,False
Mel48_006,0.40886589363915127,0,False
Mel48_007,0.24326794337663094,0,False
Mel48_008,0.24980981077488285,0,False
Mel48_009,0.3080568441623216,0,False
Mel48_010,0.5029867990446573,0,False
Mel48_011,0.4040583604895426,0,False
Mel48_012,0.4505403766343259,0,False
Mel48_013,0.39858932555141924,0,False
Mel48_014,0.3969474385484766,0,False
Mel48_015,0.4973696831418497,0,False
Mel48_016,1.0,0,False
Mel48_018,1.0,0,False
Mel48_019,0.8726414841388159,0,False
Mel48_020,1.0,0,False
Mel48_021,1.0,0,False
Mel48_023,0.8684915576936914,0,False
Mel48_024,1.0,0,False
Mel49_001,0.2916992149873616,1,False
Mel49_002,0.2662596248025578,1,False
Mel49_003,0.22529946267551582,1,False
Mel49_004,0.27178495352836096,1,False
Mel49_005,0.4330464451712611,1,False
Mel49_006,0.30177577280801504,1,False
Mel49_007,0.21753020372186316,1,False
Mel49_008,0.31624340100629444,1,False
Mel49_009,0.26127039805311625,1,False
Mel49_010,0.36885205557402834,1,False
Mel49_011,0.4387489323918916,1,False
Mel49_012,0.29979597816086845,1,False
Mel49_013,-0.8735602724879676,1,True
Mel49_014,-0.8362679958154733,1,True
Mel49_015,-0.849468737227475,1,True
Mel49_016,-0.8054017655393214,1,True
Mel49_017,-0.9034711241535482,1,True
Mel49_018,-0.8985895494498402,1,True
Mel49_019,-0.802493499294433,1,True
Mel49_020,-0.7134093994868416,1,True
Mel49_021,-0.8896744750998002,1,True
Mel49_022,-0.8924609977256489,1,True
Mel49_023,-0.8756004960535305,1,True
Mel49_024,-0.7763441731553976,1,True
Mel49_025,-0.8400089929931652,1,True
Mel49_026,-0.8314985076300117,1,True
Mel49_027,-0.8275368551638902,1,True
Mel49_028,-0.7916592890820529,1,True
Mel49_029,-0.8741044725496889,1,True
Mel49_030,-0.8253390277932785,1,True
Mel49_031,-0.8055464421373861,1,True
Mel49_032,-0.8342965252108311,1,True
Mel49_033,-0.8226186225396537,1,True
Mel49_034,-0.878907575447655,1,True
Mel49_035,-0.8674462500752601,1,True
Mel49_036,-0.8430719420725076,1,True
Mel49_037,-0.5837412428583229,1,True
Mel49_038,-0.8478541427660932,1,True
Mel49_039,-0.7638082315302648,1,True
Mel49_040,-0.8348014109014589,1,True
Mel49_041,0.9593923511195066,1,False
Mel49_042,0.908376211859837,1,False
Mel49_043,0.9553357966318607,1,False
Mel49_044,0.9648810606438907,1,False
Mel49_045,1.0,1,False
Mel49_046,0.8768987902917567,1,False
Mel49_047,0.9650263901102476,1,False
Mel49_048,-0.824461463269995,1,True
Mel49_049,0.3546474808380198,1,False
Mel49_050,-0.24346663081577724,1,True
Mel50_001,-0.7354888373327325,1,True
Mel50_002,-0.7129753638093084,1,True
Mel50_003,-0.7782246512838207,1,True
Mel50_004,-0.6835234498195678,1,True
Mel50_006,0.7215912055051397,1,False
Mel50_007,-0.6865832929527431,1,True
Mel50_009,0.6591381352252178,1,False
Mel50_010,0.5873491066080974,1,False
Mel50_011,0.540435382878194,1,False
Mel50_012,0.5784428201518113,1,False
Mel50_013,0.6364721073107762,1,False
Mel50_014,0.5923433606553135,1,False
Mel50_015,0.6659705910125908,1,False
Mel50_016,0.6486256373799186,1,False
Mel50_018,-0.8006202867656207,1,True
Mel50_019,-0.8279341383003311,1,True
Mel50_020,-0.7091770916966109,1,True
Mel50_021,-0.7880098933040292,1,True
Mel50_023,-0.8038795404912225,1,True
Mel50_024,-0.8320864732793745,1,True
Mel50_025,-0.8313898983744786,1,True
Mel50_026,-0.8077744125410845,1,True
Mel50_027,-0.6587869386034232,1,True
Mel50_028,-0.6715556753756373,1,True
Mel50_029,0.8126476780857357,1,False
Mel50_030,1.0,1,False
Mel50_032,1.0,1,False
Mel50_033,1.0,1,False
Mel50_034,-0.8305277786871279,1,True
Mel50_035,-0.7373355522180931,1,True
Mel50_036,-0.8235014921596577,1,True
Mel50_037,-0.7736125836470416,1,True
Mel50_038,-0.742233664679649,1,True
Mel51_001,0.19747900293263143,0,False
Mel51_002,0.19359621958763196,0,False
Mel51_003,0.4763210506592558,0,False
Mel51_004,0.31895785086364814,0,False
Mel51_005,0.3565533219732734,0,False
Mel51_006,0.21220699431636547,0,False
Mel51_007,0.22623630422234753,0,False
Mel51_008,0.40430387600780204,0,False
Mel51_009,0.21832859944614347,0,False
Mel51_010,0.2014526508361878,0,False
Mel51_011,0.16470263506104343,0,False
Mel51_012,0.2918514127109486,0,False
Mel51_013,0.3681323234922944,0,False
Mel51_014,0.09753695716485922,0,False
Mel51_015,0.15772058605812456,0,False
Mel51_016,-0.7435819292650483,0,True
Mel51_018,-0.5951891136652783,0,True
Mel51_019,-0.3574721339741781,0,True
Mel51_020,-0.5500480763147251,0,True
Mel51_021,-0.274679998832431,0,True
Mel51_022,-0.42769800673005887,0,True
Mel51_023,-0.695579155051508,0,True
Mel51_025,-0.6035990124742564,0,True
Mel51_026,-0.604319729648205,0,True
Mel51_027,-0.47160665637214416,0,True
Mel51_028,-0.6167704475826419,0,True
Mel51_029,0.9781626231802029,0,False
Mel51_030,0.9692315501212946,0,False
Mel51_031,0.9675462563761359,0,False
Mel51_032,0.9802788203869497,0,False
Mel51_033,0.9956582531974697,0,False
Mel51_034,0.9483750506474543,0,False
Mel51_035,0.7475578037875164,0,False
Mel51_036,-0.641397191208062,0,True
Mel51_037,-0.546205092145648,0,True
Mel51_038,-0.44574662775058504,0,True
Mel51_039,-0.5241821569764211,0,True
Mel51_040,-0.6200019718644314,0,True
Mel51_041,-0.4451015933840362,0,True
Mel51_042,-0.7345981022521392,0,True
Mel51_043,-0.6973650619546645,0,True
Mel51_044,-0.4783014424636539,0,True
Mel51_045,-0.76719617110231,0,True
Mel52_001,0.27488147568178256,1,False
Mel52_002,-0.4756918691294213,1,True
Mel52_003,0.4602690806340223,1,False
Mel52_004,0.42907442004667884,1,False
Mel52_005,0.46002385314135674,1,False
Mel52_006,0.5095761826596685,1,False
Mel52_007,-0.7023516795228768,1,True
Mel52_008,-0.6571204690627791,1,True
Mel52_009,-0.5075289632043118,1,True
Mel52_010,0.6325917121434019,1,False
Mel52_011,-0.7449903324095519,1,True
Mel52_012,-0.8228458936798497,1,True
Mel52_013,-0.7559108610009864,1,True
Mel52_014,-0.7281225674833263,1,True
Mel52_015,-0.8358287319241509,1,True
Mel52_016,-0.7481799540187497,1,True
Mel52_017,0.41237231804826,1,False
Mel52_018,0.41335463866427236,1,False
Mel52_019,0.5375376592681869,1,False
Mel52_020,0.5080717889936842,1,False
Mel52_021,0.756673821914374,1,False
Mel52_022,0.3534950045122286,1,False
Mel52_023,0.4382131646043248,1,False
Mel52_024,0.4125144330875675,1,False
Mel52_025,0.20709956479471603,1,False
Mel52_026,0.49220283178805124,1,False
Mel52_027,0.643136455381222,1,False
Mel52_028,0.4691075511207128,1,False
Mel52_029,-0.70893282411663,1,True
Mel52_030,0.7460511354255348,1,False
Mel53_001,0.3934236835549878,0,False
Mel53_002,0.32547542345438596,0,False
Mel53_003,0.44574278319225447,0,False
Mel53_004,0.2713523221390527,0,False
Mel53_005,0.20218429651879122,0,False
Mel53_006,0.19295298971998665,0,False
Mel53_007,0.14747287062686,0,False
Mel53_008,0.2854234505945995,0,False
Mel53_009,0.41314127152952784,0,False
Mel53_010,0.25750898580076764,0,False
Mel53_011,-0.6716277987765142,0,True
Mel53_012,-0.7150802561188156,0,True
Mel53_013,-0.6827218703350547,0,True
Mel53_014,-0.7005041417557418,0,True
Mel53_015,-0.6357417125255703,0,True
Mel53_016,-0.7433590309727653,0,True
Mel53_017,-0.808971823350307,0,True
Mel53_018,-0.5757371085706355,0,True
Mel53_019,-0.7427617199845358,0,True
Mel53_020,-0.793545220752299,0,True
Mel53_021,-0.627637091023689,0,True
Mel53_022,-0.5995799650508697,0,True
Mel53_023,-0.760427807815985,0,True
Mel53_024,-0.6299486784096521,0,True
Mel53_025,-0.6731161348624091,0,True
Mel53_026,-0.5835791984118426,0,True
Mel53_027,-0.551038553563561,0,True
Mel53_028,-0.6695520193735649,0,True
Mel53_029,-0.7096357452203491,0,True
Mel53_030,0.9030493961778407,0,False
Mel53_031,1.0,0,False
Mel53_032,0.9060963707936516,0,False
Mel54_001,0.8684475775641884,0,False
Mel54_002,0.45242592320899433,0,False
Mel54_003,1.0,0,False
Mel54_004,0.9350652093713466,0,False
Mel54_005,1.0,0,False
Mel54_006,0.8907377904827074,0,False
Mel54_007,0.9636101074988784,0,False
Mel54_008,0.9645787234056834,0,False
Mel54_009,0.946549560998588,0,False
Mel54_010,0.8478497677352188,0,False
Mel54_011,0.989541525941831,0,False
Mel54_012,1.0,0,False
Mel54_013,0.9655416980892781,0,False
Mel54_014,0.9735286589752701,0,False
Mel54_015,0.9829838642917706,0,False
Mel54_016,1.0,0,False
Mel54_017,0.9676193407412667,0,False
Mel54_018,0.8916037326937146,0,False
Mel54_019,0.9938083587865582,0,False
Mel54_020,0.9595414516265629,0,False
Mel54_021,0.9894857621489846,0,False
Mel54_022,0.9451004699886512,0,False
Mel54_023,1.0,0,False
Mel54_024,0.8369486835322509,0,False
Mel54_025,0.955798380585849,0,False
Mel55_001,0.3585450728210029,0,False
Mel55_002,0.37752025256317845,0,False
Mel55_003,0.5710603917371271,0,False
Mel55_004,0.6361159877118272,0,False
Mel55_005,0.508302660559402,0,False
Mel55_006,0.7938871442280068,0,False
Mel55_007,0.9838641822190533,0,False
Mel55_008,0.9800410679379625,0,False
Mel55_009,0.9554020480423568,0,False
Mel55_010,0.9349363301575171,0,False
Mel55_011,0.9533987100246472,0,False
Mel55_012,0.9288131202401969,0,False
Mel55_013,0.9044736909187882,0,False
Mel55_014,0.8772590524360389,0,False
Mel55_015,0.9463340527867218,0,False
Mel55_016,0.9394668224075098,0,False
Mel55_017,0.8876799935102175,0,False
Mel55_018,0.9580518504958833,0,False
Mel55_019,0.8904860011294176,0,False
Mel55_020,0.9315041417910203,0,False
Mel55_021,0.7339985112506187,0,False
Mel55_022,0.9619992082012069,0,False
Mel55_023,0.9078750188510956,0,False
Mel55_024,0.942921706897777,0,False
Mel55_025,0.9556684156097633,0,False
Mel55_026,0.9116684337812134,0,False
Mel55_027,0.9216667006567129,0,False
Mel55_028,0.7841569896551543,0,False
Mel55_029,0.9595129590694687,0,False
Mel55_030,0.9761783190670873,0,False
Mel55_031,0.9444034707782135,0,False
Mel55_032,0.9716327599364085,0,False
Mel55_033,0.9937377732230083,0,False
Mel55_034,0.9161774683205046,0,False
Mel55_035,0.9276521091269537,0,False
Mel55_036,0.9695168364098407,0,False
Mel55_037,0.9484855734445347,0,False
Mel55_038,0.9169857043032322,0,False
Mel55_039,0.9745512602221811,0,False
Mel55_040,0.9555053541557675,0,False
Mel56_001,-0.766009082856766,1,True
Mel56_002,-0.7550615402740877,1,True
Mel56_003,-0.6540373700326185,1,True
Mel56_004,-0.7408995075926443,1,True
Mel56_005,-0.6863447223318597,1,True
Mel56_006,-0.684523057818487,1,True
Mel56_007,-0.6989833891484634,1,True
Mel56_008,-0.5658884235690331,1,True
Mel56_009,-0.6384083304461718,1,True
Mel56_010,-0.5740228953776195,1,True
Mel56_011,-0.6224856478883858,1,True
Mel56_012,-0.7190915074773148,1,True
Mel56_013,-0.6191139924879339,1,True
